arm;-1;2024-05-12 14:36:30;LINUX-RESTART	(6 CPU)
# hostname;interval;timestamp;CPU;%usr;%nice;%sys;%iowait;%steal;%irq;%soft;%guest;%gnice;%idle
arm;10;2024-05-12 15:01:13;-1;3.00;0.00;3.92;8.20;0.00;0.57;0.32;0.00;0.00;83.99
arm;10;2024-05-12 15:01:24;-1;2.29;0.00;4.17;8.41;0.00;0.62;0.33;0.00;0.00;84.18
arm;10;2024-05-12 15:01:34;-1;2.97;0.00;3.62;8.16;0.00;0.65;0.33;0.00;0.00;84.26
arm;10;2024-05-12 15:01:44;-1;4.05;0.00;5.17;7.22;0.00;0.64;0.37;0.00;0.00;82.56
arm;10;2024-05-12 15:01:54;-1;2.39;0.00;5.30;2.54;0.00;0.92;0.38;0.00;0.00;88.47
arm;10;2024-05-12 15:02:04;-1;2.36;0.00;5.60;4.59;0.00;0.80;0.43;0.00;0.00;86.22
arm;10;2024-05-12 15:02:14;-1;2.04;0.00;3.38;10.96;0.00;0.70;0.33;0.00;0.00;82.58
arm;10;2024-05-12 15:02:24;-1;1.97;0.82;4.72;7.83;0.00;0.70;0.38;0.00;0.00;83.57
arm;10;2024-05-12 15:02:34;-1;3.75;0.00;4.08;7.65;0.00;0.58;0.28;0.00;0.00;83.64
arm;10;2024-05-12 15:02:44;-1;8.12;0.00;3.85;10.62;0.00;0.60;0.23;0.00;0.00;76.58
arm;12;2024-05-12 15:02:56;-1;0.29;0.00;0.52;40.12;0.00;0.16;0.05;0.00;0.00;58.86
arm;10;2024-05-12 15:03:06;-1;3.02;0.98;2.63;19.26;0.00;0.40;0.20;0.00;0.00;73.51
arm;10;2024-05-12 15:03:16;-1;5.81;0.50;5.07;8.40;0.00;0.65;0.42;0.00;0.00;79.15
arm;10;2024-05-12 15:03:26;-1;3.73;0.00;4.03;6.40;0.00;0.62;0.22;0.00;0.00;85.02
arm;10;2024-05-12 15:03:36;-1;3.36;0.02;2.26;11.41;0.00;0.50;0.18;0.00;0.00;82.28
arm;10;2024-05-12 15:03:46;-1;4.05;0.00;3.07;1.13;0.00;0.50;0.20;0.00;0.00;91.04
arm;10;2024-05-12 15:03:56;-1;4.67;0.00;3.55;1.93;0.00;0.57;0.23;0.00;0.00;89.04
arm;10;2024-05-12 15:04:06;-1;3.60;0.00;2.95;2.52;0.00;0.50;0.17;0.00;0.00;90.26
arm;13;2024-05-12 15:04:19;-1;3.00;0.00;1.86;40.12;0.00;0.32;0.08;0.00;0.00;54.62
arm;10;2024-05-12 15:04:29;-1;5.51;0.00;3.81;8.57;0.00;0.55;0.17;0.00;0.00;81.39
arm;10;2024-05-12 15:04:39;-1;1.00;0.00;0.95;38.80;0.00;0.22;0.07;0.00;0.00;58.97
arm;10;2024-05-12 15:04:49;-1;3.45;0.00;2.50;5.87;0.00;0.47;0.17;0.00;0.00;87.54
arm;10;2024-05-12 15:04:59;-1;2.73;0.00;3.20;1.43;0.00;0.45;0.13;0.00;0.00;92.05
arm;10;2024-05-12 15:05:09;-1;2.60;0.00;3.58;18.78;0.00;0.42;0.20;0.00;0.00;74.42
arm;12;2024-05-12 15:05:21;-1;1.95;0.00;2.25;16.50;0.00;0.36;0.10;0.00;0.00;78.84
arm;10;2024-05-12 15:05:31;-1;1.85;0.00;3.30;3.45;0.00;0.40;0.17;0.00;0.00;90.84
arm;10;2024-05-12 15:05:41;-1;3.81;0.00;3.23;4.47;0.00;0.50;0.17;0.00;0.00;87.83
arm;10;2024-05-12 15:05:51;-1;3.30;0.00;4.27;6.28;0.00;0.63;0.27;0.00;0.00;85.25
arm;12;2024-05-12 15:06:03;-1;2.81;0.00;3.74;9.16;0.00;0.57;0.29;0.00;0.00;83.44
arm;10;2024-05-12 15:06:13;-1;4.75;0.00;3.16;0.97;0.00;0.42;0.13;0.00;0.00;90.57
arm;14;2024-05-12 15:06:27;-1;4.68;1.48;3.48;23.71;0.00;0.49;0.23;0.00;0.00;65.92
arm;10;2024-05-12 15:06:37;-1;4.88;0.17;3.24;16.40;0.00;0.38;0.18;0.00;0.00;74.75
arm;10;2024-05-12 15:06:47;-1;4.29;0.48;3.35;15.64;0.00;0.42;0.20;0.00;0.00;75.62
arm;17;2024-05-12 15:07:05;-1;3.40;2.07;3.32;31.10;0.00;0.50;0.30;0.00;0.00;59.31
arm;10;2024-05-12 15:07:15;-1;5.74;0.02;5.36;6.94;0.00;0.70;0.48;0.00;0.00;80.75
arm;10;2024-05-12 15:07:25;-1;12.30;0.00;3.78;1.48;0.00;0.40;0.25;0.00;0.00;81.78
arm;10;2024-05-12 15:07:35;-1;5.35;0.02;2.86;9.57;0.00;0.67;0.43;0.00;0.00;81.10
arm;10;2024-05-12 15:07:45;-1;13.87;0.00;6.82;3.26;0.00;0.70;0.42;0.00;0.00;74.93
arm;10;2024-05-12 15:07:55;-1;8.70;0.00;5.41;5.71;0.00;0.62;0.37;0.00;0.00;79.19
arm;10;2024-05-12 15:08:05;-1;8.84;0.00;5.23;6.06;0.00;0.67;0.40;0.00;0.00;78.80
arm;10;2024-05-12 15:08:15;-1;11.30;0.00;3.27;4.71;0.00;0.60;0.25;0.00;0.00;79.86
arm;10;2024-05-12 15:08:25;-1;5.85;0.00;4.16;7.46;0.00;0.62;0.43;0.00;0.00;81.48
arm;10;2024-05-12 15:08:35;-1;1.63;3.78;2.52;22.72;0.00;0.22;0.12;0.00;0.00;69.02
arm;10;2024-05-12 15:08:45;-1;0.18;6.01;1.15;22.24;0.00;0.32;0.15;0.00;0.00;69.95
arm;10;2024-05-12 15:08:55;-1;0.88;7.22;1.23;0.17;0.00;0.20;0.10;0.00;0.00;90.20
arm;10;2024-05-12 15:09:05;-1;0.07;0.00;0.17;0.12;0.00;0.08;0.03;0.00;0.00;99.53
arm;10;2024-05-12 15:09:15;-1;0.27;0.00;0.22;0.02;0.00;0.10;0.05;0.00;0.00;99.35
arm;10;2024-05-12 15:09:25;-1;0.05;0.00;0.18;0.23;0.00;0.13;0.10;0.00;0.00;99.30
arm;10;2024-05-12 15:09:35;-1;0.05;0.00;0.12;0.02;0.00;0.12;0.02;0.00;0.00;99.68
arm;10;2024-05-12 15:09:45;-1;0.05;0.00;0.15;0.08;0.00;0.07;0.07;0.00;0.00;99.58
arm;10;2024-05-12 15:09:55;-1;0.03;0.00;0.15;0.02;0.00;0.08;0.05;0.00;0.00;99.67
arm;10;2024-05-12 15:10:05;-1;0.10;0.00;0.13;0.02;0.00;0.12;0.03;0.00;0.00;99.60
arm;10;2024-05-12 15:10:15;-1;0.25;0.00;0.15;0.20;0.00;0.07;0.03;0.00;0.00;99.30
arm;10;2024-05-12 15:10:25;-1;0.13;0.00;0.23;0.48;0.00;0.13;0.07;0.00;0.00;98.95
arm;10;2024-05-12 15:10:35;-1;0.25;0.00;0.12;0.02;0.00;0.10;0.05;0.00;0.00;99.47
arm;10;2024-05-12 15:10:45;-1;0.10;0.00;0.17;0.05;0.00;0.13;0.07;0.00;0.00;99.48
